17,2012-06-30 16:00:00,0
17,2012-06-30 17:00:00,0
17,2012-06-30 18:00:00,0
25,2012-06-28 00:00:00,0
25,2012-06-28 01:00:00,0
25,2012-06-28 02:00:00,1.65
25,2012-06-28 03:00:00,68.07
25,2012-06-28 04:00:00,39.26
25,2012-06-28 05:00:00,31.83
25,2012-06-28 06:00:00,0
25,2012-06-28 07:00:00,0
25,2012-06-28 08:00:00,7.17
25,2012-06-28 09:00:00,0
25,2012-06-28 10:00:00,0
25,2012-06-28 11:00:00,0
25,2012-06-28 12:00:00,0
25,2012-06-28 13:00:00,0
25,2012-06-28 14:00:00,0
25,2012-06-28 15:00:00,0
25,2012-06-28 16:00:00,27.12
25,2012-06-28 17:00:00,0.95
25,2012-06-28 18:00:00,13.75
25,2012-06-28 19:00:00,76
25,2012-06-28 20:00:00,14.35
25,2012-06-28 21:00:00,0
25,2012-06-28 22:00:00,0
25,2012-06-28 23:00:00,0.92
25,2012-06-29 00:00:00,6.04
25,2012-06-29 01:00:00,5.08
25,2012-06-29 02:00:00,26.3
25,2012-06-29 03:00:00,0
25,2012-06-29 04:00:00,60.81
25,2012-06-29 05:00:00,56.69
25,2012-06-29 06:00:00,88.8
25,2012-06-29 07:00:00,99.93
25,2012-06-29 08:00:00,100
25,2012-06-29 09:00:00,100
25,2012-06-29 10:00:00,98.16
25,2012-06-29 11:00:00,100
25,2012-06-29 12:00:00,100
25,2012-06-29 13:00:00,100
25,2012-06-29 14:00:00,100
25,2012-06-29 15:00:00,100
25,2012-06-29 16:00:00,100
25,2012-06-29 17:00:00,100
25,2012-06-29 18:00:00,100
25,2012-06-29 19:00:00,54.29
25,2012-06-29 20:00:00,97.36
25,2012-06-29 21:00:00,88.86
25,2012-06-29 22:00:00,93.15
25,2012-06-29 23:00:00,100
25,2012-06-30 00:00:00,100
25,2012-06-30 01:00:00,100
25,2012-06-30 02:00:00,99.99
25,2012-06-30 03:00:00,80.33
25,2012-06-30 04:00:00,49.95
25,2012-06-30 05:00:00,70.82
25,2012-06-30 06:00:00,70.23
25,2012-06-30 07:00:00,79.62
25,2012-06-30 08:00:00,33.38
25,2012-06-30 09:00:00,5.09
25,2012-06-30 10:00:00,1.39
25,2012-06-30 11:00:00,0.33
25,2012-06-30 12:00:00,8.09
25,2012-06-30 13:00:00,33.41
25,2012-06-30 14:00:00,29.96
25,2012-06-30 15:00:00,3.24
25,2012-06-30 16:00:00,0
25,2012-06-30 17:00:00,0.04
25,2012-06-30 18:00:00,0
31,2012-06-28 00:00:00,9.44345
31,2012-06-28 01:00:00,9.19006
31,2012-06-28 02:00:00,9.06891
31,2012-06-28 03:00:00,9.63062
31,2012-06-28 04:00:00,10.3559
31,2012-06-28 05:00:00,11.9568
31,2012-06-28 06:00:00,13.814
31,2012-06-28 07:00:00,15.4724
31,2012-06-28 08:00:00,16.5382
31,2012-06-28 09:00:00,17.8431
31,2012-06-28 10:00:00,18.6376
31,2012-06-28 11:00:00,18.8265
31,2012-06-28 12:00:00,18.9728
31,2012-06-28 13:00:00,19.0257
31,2012-06-28 14:00:00,18.6654
31,2012-06-28 15:00:00,18.2256
31,2012-06-28 16:00:00,17.5591
31,2012-06-28 17:00:00,16.7972
31,2012-06-28 18:00:00,15.8672
31,2012-06-28 19:00:00,14.7274
31,2012-06-28 20:00:00,13.3829
31,2012-06-28 21:00:00,12.0348
31,2012-06-28 22:00:00,11.1039
31,2012-06-28 23:00:00,10.2875
31,2012-06-29 00:00:00,9.73788
31,2012-06-29 01:00:00,9.4274
31,2012-06-29 02:00:00,9.43945
31,2012-06-29 03:00:00,9.38266
31,2012-06-29 04:00:00,10.1976
31,2012-06-29 05:00:00,11.711
31,2012-06-29 06:00:00,13.1929
31,2012-06-29 07:00:00,14.684
31,2012-06-29 08:00:00,15.3257
31,2012-06-29 09:00:00,15.6347
31,2012-06-29 10:00:00,17.4728
31,2012-06-29 11:00:00,16.6939
31,2012-06-29 12:00:00,15.1587
31,2012-06-29 13:00:00,15.2018
31,2012-06-29 14:00:00,15.3442
31,2012-06-29 15:00:00,14.993
31,2012-06-29 16:00:00,14.9245
31,2012-06-29 17:00:00,14.8387
31,2012-06-29 18:00:00,14.8916
31,2012-06-29 19:00:00,15.0298
31,2012-06-29 20:00:00,14.6345
31,2012-06-29 21:00:00,14.1621
31,2012-06-29 22:00:00,14.0738
31,2012-06-29 23:00:00,13.7433
31,2012-06-30 00:00:00,13.2263
31,2012-06-30 01:00:00,13.1062
31,2012-06-30 02:00:00,13.0664
31,2012-06-30 03:00:00,12.9411
31,2012-06-30 04:00:00,12.7199
31,2012-06-30 05:00:00,12.9641
31,2012-06-30 06:00:00,13.6976
31,2012-06-30 07:00:00,14.2915
31,2012-06-30 08:00:00,15.8576
31,2012-06-30 09:00:00,17.4364
31,2012-06-30 10:00:00,18.5974
31,2012-06-30 11:00:00,19.0601
31,2012-06-30 12:00:00,19.1797
31,2012-06-30 13:00:00,18.7629
31,2012-06-30 14:00:00,18.7157
31,2012-06-30 15:00:00,18.1082
31,2012-06-30 16:00:00,17.9711
31,2012-06-30 17:00:00,17.2494
31,2012-06-30 18:00:00,16.1845
58,2012-06-28 00:00:00,0.30318
58,2012-06-28 01:00:00,0.30318
58,2012-06-28 02:00:00,0.30324
58,2012-06-28 03:00:00,0.30327
58,2012-06-28 04:00:00,0.30324
58,2012-06-28 05:00:00,0.30327
58,2012-06-28 06:00:00,0.3033
58,2012-06-28 07:00:00,0.30324
58,2012-06-28 08:00:00,0.3033
58,2012-06-28 09:00:00,0.3033
58,2012-06-28 10:00:00,0.30327
58,2012-06-28 11:00:00,0.30318
58,2012-06-28 12:00:00,0.30321
58,2012-06-28 13:00:00,0.30324
58,2012-06-28 14:00:00,0.30318
58,2012-06-28 15:00:00,0.30318
58,2012-06-28 16:00:00,0.30321
58,2012-06-28 17:00:00,0.30321
58,2012-06-28 18:00:00,0.30315
58,2012-06-28 19:00:00,0.30312
58,2012-06-28 20:00:00,0.30318
58,2012-06-28 21:00:00,0.30327
58,2012-06-28 22:00:00,0.30348
58,2012-06-28 23:00:00,0.30336
58,2012-06-29 00:00:00,0.30336
58,2012-06-29 01:00:00,0.3033
58,2012-06-29 02:00:00,0.30315
58,2012-06-29 03:00:00,0.30324
58,2012-06-29 04:00:00,0.30324
58,2012-06-29 05:00:00,0.30324
58,2012-06-29 06:00:00,0.30312
58,2012-06-29 07:00:00,0.30279
58,2012-06-29 08:00:00,0.30261
58,2012-06-29 09:00:00,0.30267
58,2012-06-29 10:00:00,0.30237
58,2012-06-29 11:00:00,0.30216
58,2012-06-29 12:00:00,0.30207
58,2012-06-29 13:00:00,0.30201
58,2012-06-29 14:00:00,0.30198
58,2012-06-29 15:00:00,0.30177
58,2012-06-29 16:00:00,0.30153
58,2012-06-29 17:00:00,0.30141
58,2012-06-29 18:00:00,0.30132
58,2012-06-29 19:00:00,0.30129
58,2012-06-29 20:00:00,0.3015
58,2012-06-29 21:00:00,0.30162
58,2012-06-29 22:00:00,0.30165
58,2012-06-29 23:00:00,0.30177
58,2012-06-30 00:00:00,0.30186
58,2012-06-30 01:00:00,0.30183
58,2012-06-30 02:00:00,0.3018
58,2012-06-30 03:00:00,0.3018
58,2012-06-30 04:00:00,0.30183
58,2012-06-30 05:00:00,0.30189
58,2012-06-30 06:00:00,0.30195
58,2012-06-30 07:00:00,0.30195
58,2012-06-30 08:00:00,0.30195
58,2012-06-30 09:00:00,0.30198
58,2012-06-30 10:00:00,0.30189
58,2012-06-30 11:00:00,0.30189
58,2012-06-30 12:00:00,0.30192
58,2012-06-30 13:00:00,0.30195
58,2012-06-30 14:00:00,0.30189
58,2012-06-30 15:00:00,0.30192
58,2012-06-30 16:00:00,0.30198
58,2012-06-30 17:00:00,0.30195
58,2012-06-30 18:00:00,0.30195
